Date,Open,High,Low,Close,Adj Close,Volume
2020-06-23,284.640015,286.040009,279.26001,281.940002,281.940002,163700
2020-06-24,283.709991,288.299988,283.299988,286.700012,286.700012,200600
2020-06-25,282.380005,284.359985,279.730011,279.730011,279.730011,153000
2020-06-26,283.359985,284.579987,280.649994,283.380005,283.380005,169000
2020-06-29,279.359985,281.769989,277.059998,278.040009,278.040009,137800
2020-06-30,282.549988,283.980011,280.089996,280.089996,280.089996,179500
2020-07-01,283.100006,283.839996,279.440002,280.26001,280.26001,133800
2020-07-02,281.299988,283.890015,280.709991,283.859985,283.859985,111400
2020-07-03,285.589996,286.089996,283.359985,285.890015,285.890015,100200
2020-07-06,286.839996,291.140015,286.309998,290.619995,290.619995,128100
2020-07-07,292.73999,292.980011,286.76001,286.769989,286.769989,156100
2020-07-08,287.200012,288.410004,285.179993,285.970001,285.970001,119400
2020-07-09,287.799988,289.410004,287.079987,287.25,287.25,140600
2020-07-10,287.869995,288.089996,283.51001,285.059998,285.059998,136800
2020-07-13,287.920013,290.48999,286.859985,289.839996,289.839996,127100
2020-07-14,288.420013,289.630005,286.890015,289.630005,289.630005,126300
2020-07-15,292.940002,294.420013,290.890015,292.269989,292.269989,168300
2020-07-16,292.339996,292.73999,288.459991,289.25,289.25,129400
2020-07-17,289.899994,292.100006,289.899994,291.570007,291.570007,118600
2020-07-20,292.76001,292.76001,289.01001,290.809998,290.809998,161800
2020-07-21,294.029999,296.109985,293.200012,295.160004,295.160004,367000
2020-07-22,294.709991,296.140015,293.390015,294.040009,294.040009,327300
2020-07-23,293.619995,293.619995,290.48999,292.369995,292.369995,251000
2020-07-24,289.839996,292.73999,289.420013,290.660004,290.660004,216200
2020-07-27,291.029999,295.26001,290.820007,293.51001,293.51001,193200
2020-07-28,296.529999,301.339996,296.380005,300.130005,300.130005,301300
2020-07-29,300.570007,303.51001,299.609985,301.25,301.25,264400
2020-07-30,303.130005,304.130005,301.48999,301.850006,301.850006,191800
2020-07-31,303.690002,304.160004,298.890015,299.320007,299.320007,202000
2020-08-03,299.570007,300.329987,297.570007,299.459991,299.459991,179728000
2020-08-04,302.5,304.269989,301.480011,303.040009,303.040009,219900
2020-08-05,303.940002,306.670013,302.910004,306.640015,306.640015,210800
2020-08-06,307.880005,312.839996,307.880005,311.320007,311.320007,254200
2020-08-07,311.98999,314.109985,310,312.570007,312.570007,299100
2020-08-10,312.75,317.839996,312.079987,316.769989,316.769989,261200
2020-08-11,317.630005,322.640015,317.559998,321.019989,321.019989,297600
2020-08-12,322.679993,322.679993,322.679993,322.679993,322.679993,0
2020-08-13,325.839996,326.220001,319.660004,323.329987,323.329987,285700
2020-08-14,321.589996,322.660004,316.279999,319.23999,319.23999,260400
2020-08-18,319.570007,321.690002,311.200012,312.839996,312.839996,247500
2020-08-19,315.959991,316.820007,313.179993,313.540009,313.540009,159900
2020-08-20,310.450012,312.769989,301.149994,301.589996,301.589996,249700
2020-08-21,306.170013,309.880005,303.149994,306.160004,306.160004,166300
2020-08-24,306.859985,310.269989,303.390015,309.329987,309.329987,142200
2020-08-25,312.450012,314.140015,310.570007,313.589996,313.589996,197800
2020-08-26,313.609985,315.079987,309.73999,314.190002,314.190002,193500
2020-08-27,314.459991,315.170013,311.369995,311.380005,311.380005,175600
2020-08-28,313.859985,315.950012,311.059998,312.23999,312.23999,256400
2020-08-31,315.459991,316.109985,307.119995,307.140015,307.140015,312200
2020-09-01,309.079987,311.149994,307.630005,309.809998,309.809998,342800
2020-09-02,311.690002,312.920013,308.519989,311.5,311.5,337000
2020-09-03,314.730011,317.459991,314.450012,316.429993,316.429993,342200
2020-09-04,308.25,312.640015,308.040009,312.029999,312.029999,408000
2020-09-07,312.079987,314.440002,310.929993,313.670013,313.670013,264700
2020-09-08,316.309998,317.429993,314.559998,317.380005,317.380005,227300
2020-09-09,313.540009,315.899994,312.899994,313.769989,313.769989,198500
2020-09-10,317.920013,318.380005,315.459991,316.529999,316.529999,234300
2020-09-11,315.640015,316.769989,313.200012,316.450012,316.450012,165200
2020-09-14,319.829987,321.220001,318.540009,320.980011,320.980011,176800
2020-09-15,321.820007,323.570007,320.540009,323.359985,323.359985,152400
2020-09-16,323.140015,324.190002,321.519989,322.309998,322.309998,146900
2020-09-17,321.299988,322.230011,316.920013,318,318,178300
2020-09-18,319.200012,319.809998,316.619995,318.390015,318.390015,153500
2020-09-21,318.130005,320.859985,314.779999,315.890015,315.890015,165900
2020-09-22,315.529999,316.019989,307.399994,308.820007,308.820007,304400
2020-09-23,311.5,311.76001,303.290009,309.640015,309.640015,208100
2020-09-24,304.850006,306.980011,301.950012,302.480011,302.480011,181200
2020-09-25,305.380005,305.549988,301.929993,303.570007,303.570007,156900
2020-09-28,306.48999,308.339996,304.640015,307.029999,307.029999,173200
2020-09-29,310.01001,311.339996,308.519989,309.440002,309.440002,138800
2020-10-05,309.649994,314.660004,309.089996,313.51001,313.51001,158000
2020-10-06,315.130005,316.480011,313.029999,314.450012,314.450012,139900
2020-10-07,312.339996,317.440002,311.820007,317.350006,317.350006,124400
2020-10-08,320.309998,320.380005,316.600006,317.470001,317.470001,168700
2020-10-12,318.98999,320.01001,317.670013,319.149994,319.149994,140900
2020-10-13,321.040009,321.450012,316.980011,319.579987,319.579987,126700
2020-10-14,319.600006,319.880005,315.709991,316.570007,316.570007,129300
2020-10-15,315.76001,315.890015,312.399994,313.920013,313.920013,124400
2020-10-16,314.410004,315.470001,309.670013,311.829987,311.829987,126400
2020-10-19,313.429993,314.940002,312.190002,312.589996,312.589996,138200
2020-10-20,311.019989,314.910004,309.950012,314.709991,314.709991,135700
2020-10-21,315.339996,316.609985,314.160004,315.76001,315.76001,136800
2020-10-22,313.619995,314.290009,311.549988,313.769989,313.769989,140700
2020-10-23,314.980011,315.829987,312.309998,314.790009,314.790009,198000
2020-10-26,315.630005,316.779999,313.329987,313.529999,313.529999,170900
2020-10-27,311.5,313.929993,310.549988,311.799988,311.799988,162300
2020-10-28,310.660004,313.299988,309.440002,313.170013,313.170013,120200
2020-10-29,308.98999,310.559998,306.630005,309.940002,309.940002,139000
2020-10-30,308.910004,309.079987,301.579987,301.600006,301.600006,178900
2020-11-02,302.670013,306.429993,301.369995,305.950012,305.950012,111000
2020-11-03,308.140015,312.350006,308.01001,312.070007,312.070007,129000
2020-11-04,314.309998,315.619995,311.369995,313.829987,313.829987,212300
2020-11-05,315.73999,321.51001,315.269989,321.51001,321.51001,186100
2020-11-06,322.720001,324.279999,320.609985,322.100006,322.100006,144000
2020-11-09,325.25,328.019989,324.51001,325.829987,325.829987,276800
2020-11-10,326.329987,327,323.790009,326.130005,326.130005,331200
2020-11-11,327.040009,331.459991,327.01001,331.119995,331.119995,323200
2020-11-12,330.570007,331.579987,328.459991,329.720001,329.720001,342300
2020-11-13,329.089996,333.149994,328.25,333.029999,333.029999,291400
2020-11-16,335.200012,341.149994,335.200012,340.630005,340.630005,465700
2020-11-17,340.839996,342.570007,339.059998,339.850006,339.850006,403200
2020-11-18,341.070007,341.809998,338.640015,339.959991,339.959991,231600
2020-11-19,338.559998,340.420013,337.51001,340.160004,340.160004,215100
2020-11-20,339.480011,341.709991,338.589996,340.619995,340.619995,179100
2020-11-23,341.51001,348.940002,340.600006,348.459991,348.459991,380800
2020-11-24,350.299988,352.549988,348.609985,350.279999,350.279999,295400
2020-11-25,353.049988,353.959991,346.170013,348.299988,348.299988,333100
2020-11-26,348.660004,352.119995,346.769989,352.119995,352.119995,182200
2020-11-27,351.829987,353.190002,350.630005,352.730011,352.730011,178400
2020-11-30,354.700012,354.779999,346.049988,346.049988,346.049988,339100
2020-12-01,349.369995,353.26001,349.070007,352.399994,352.399994,260000
2020-12-02,354.329987,359.149994,354,358.660004,358.660004,220900
2020-12-03,360.359985,361.660004,358.450012,361.660004,361.660004,206900
2020-12-04,363.279999,369.670013,363.230011,367.630005,367.630005,281100
2020-12-07,368.589996,371.51001,365.320007,369.859985,369.859985,221800
2020-12-08,369.730011,370.109985,363.410004,363.450012,363.450012,192400
2020-12-09,363.769989,371.640015,363.769989,371.470001,371.470001,192000
2020-12-10,370.73999,372.679993,365.76001,369.369995,369.369995,344600
2020-12-11,370.450012,374.299988,370.390015,372.23999,372.23999,331000
2020-12-14,372.140015,374.720001,370.5,371.559998,371.559998,284500
2020-12-15,371.75,372.640015,367.700012,370.880005,370.880005,243300
2020-12-16,371.859985,374.529999,371.029999,372.529999,372.529999,189000
2020-12-17,372.119995,372.600006,368.070007,372,372,244600
2020-12-18,372.019989,373.369995,370.5,371.549988,371.549988,307500
2020-12-21,371.51001,372.440002,368.049988,372.179993,372.179993,252600
2020-12-22,371.079987,371.910004,366.429993,366.429993,366.429993,291100
2020-12-23,367.019989,371.929993,364.720001,371.320007,371.320007,296000
2020-12-24,371.670013,380.290009,371.670013,379.179993,379.179993,314400
2020-12-28,381.51001,383.839996,378.440002,379.929993,379.929993,304300
2020-12-29,380.339996,382.309998,377.040009,381.269989,381.269989,234700
2020-12-30,381.209991,390.040009,379.140015,389.290009,389.290009,236900
2021-01-04,389.5,400.779999,388.880005,399.880005,399.880005,361900
2021-01-05,399.790009,406.029999,396.429993,406.029999,406.029999,470900
2021-01-06,406.329987,411.209991,401.059998,402.079987,402.079987,429100
2021-01-07,404,414.649994,403.98999,410.809998,410.809998,460300
2021-01-08,412.059998,431.98999,412.059998,430.220001,430.220001,499100
2021-01-11,431.690002,449.040009,424.160004,431.130005,431.130005,545800
2021-01-12,430.799988,432.040009,416.290009,427.869995,427.869995,362400
2021-01-13,427.980011,433.269989,424.970001,430.380005,430.380005,303700
2021-01-14,430.429993,431.540009,427.130005,429.850006,429.850006,284700
2021-01-15,430.369995,436.350006,420.329987,420.429993,420.429993,279500
2021-01-18,419.700012,419.700012,408.690002,410.5,410.5,289200
2021-01-19,410.209991,421.350006,410.209991,421.350006,421.350006,259900
2021-01-20,425.170013,429.390015,419.269989,424.01001,424.01001,259500
2021-01-21,425.290009,431.049988,424.640015,430.269989,430.269989,302500
2021-01-22,430.730011,433.839996,427.130005,427.130005,427.130005,269300
2021-01-25,427.640015,437.959991,427.170013,437.299988,437.299988,231200
2021-01-26,436.269989,437.190002,425.640015,426.730011,426.730011,236600
2021-01-27,427.109985,432.619995,423.230011,423.670013,423.670013,205600
2021-01-28,422.920013,422.920013,413.339996,416.399994,416.399994,242900
2021-01-29,417.920013,421.049988,402.940002,404.559998,404.559998,305300
2021-02-01,404.709991,415.529999,400.589996,415.450012,415.450012,235000
2021-02-02,416.769989,427.630005,416.769989,421.029999,421.029999,219000
2021-02-03,422.690002,427.51001,419.75,425.209991,425.209991,248300
2021-02-04,425.920013,426.230011,415.579987,418.309998,418.309998,263600
2021-02-05,419.839996,424.200012,417.850006,423.299988,423.299988,221600
2021-02-08,422.299988,424.619995,418.369995,418.950012,418.950012,229500
2021-02-09,420.709991,424.940002,417.869995,417.910004,417.910004,201500
2021-02-10,418.399994,421.480011,414.769989,419.649994,419.649994,184800
2021-02-15,420.850006,428.640015,420.600006,427.01001,427.01001,191200
2021-02-16,427.799988,432.25,426.730011,429.23999,429.23999,176100
2021-02-17,429.200012,429.23999,421.769989,424.200012,424.200012,230400
2021-02-18,423.920013,425.380005,417.440002,417.440002,417.440002,181400
2021-02-19,417.980011,421.359985,411.579987,420.940002,420.940002,246900
2021-02-22,421.959991,425.899994,416.799988,416.880005,416.880005,273000
2021-02-23,415.070007,419.579987,410.839996,415.820007,415.820007,228400
2021-02-24,415.779999,420.049988,406.859985,407.160004,407.160004,252600
2021-02-25,412.049988,422.559998,412.049988,422.519989,422.519989,200300
2021-02-26,421.190002,421.190002,406.589996,409.910004,409.910004,297500
2021-03-02,411,422.410004,411,414.799988,414.799988,229900
2021-03-03,414.450012,420.269989,412.399994,420.269989,420.269989,198300
2021-03-04,419.339996,419.339996,411.279999,414.170013,414.170013,214000
2021-03-05,413.320007,413.779999,405.929993,412,412,293700
2021-03-08,412.859985,416.369995,407.600006,408.339996,408.339996,216900
2021-03-09,407.329987,408.829987,399.369995,405.790009,405.790009,313300
2021-03-10,406.369995,411.220001,402.369995,403.480011,403.480011,172500
2021-03-11,404.359985,413.23999,404.359985,411.019989,411.019989,231900
2021-03-12,413.670013,417.76001,413.670013,416.130005,416.130005,184700
2021-03-15,416.579987,417.690002,413.609985,414.179993,414.179993,161300
2021-03-16,414.820007,418.059998,414.109985,417.309998,417.309998,155200
2021-03-17,417.350006,417.670013,411.320007,414.01001,414.01001,132800
2021-03-18,414.970001,420.859985,414.970001,417.059998,417.059998,164100
2021-03-19,416.700012,416.709991,410.589996,412.910004,412.910004,189000
2021-03-22,412.920013,414.480011,410.269989,412.640015,412.640015,270000
2021-03-23,412.890015,416.149994,408.399994,408.709991,408.709991,234500
2021-03-24,407.320007,408.76001,404.029999,407.100006,407.100006,193100
2021-03-25,407.029999,411.269989,405.589996,408.529999,408.529999,180900
2021-03-26,409.160004,413.040009,409.130005,412.890015,412.890015,305200
2021-03-29,413.899994,414.720001,410.450012,412.049988,412.049988,312500
2021-03-30,412.320007,417.440002,412.320007,416.609985,416.609985,207500
2021-03-31,417.119995,420.179993,415.040009,415.040009,415.040009,225900
2021-04-01,416.98999,419.779999,416.51001,419.420013,419.420013,184600
2021-04-02,422.190002,425.130005,422.019989,423.73999,423.73999,163100
2021-04-05,425.149994,426.309998,422.160004,424.850006,424.850006,157700
2021-04-06,425.179993,427.679993,423.350006,425.880005,425.880005,163000
2021-04-07,426.220001,428.380005,424.959991,426.700012,426.700012,176700
2021-04-08,426.730011,427.320007,424.359985,426.859985,426.859985,221900
2021-04-09,427.26001,428.649994,423.329987,424.299988,424.299988,167000
2021-04-12,424.730011,426.619995,423.100006,424.220001,424.220001,135000
2021-04-13,424.399994,429.839996,423.890015,429.079987,429.079987,162000
2021-04-14,429.140015,431.649994,428.040009,430.709991,430.709991,154400
2021-04-15,430.410004,434.399994,430.390015,432.660004,432.660004,189500
2021-04-16,432.429993,434.570007,430.980011,432.429993,432.429993,188100
2021-04-19,432.73999,434.279999,431.160004,431.959991,431.959991,172900
2021-04-20,431.899994,434.700012,431.380005,434.600006,434.600006,185700
2021-04-21,433.399994,433.470001,425.929993,426.75,426.75,187800
2021-04-22,427.059998,430.440002,427.059998,427.369995,427.369995,202900
2021-04-23,426.679993,428.329987,422.920013,427.76001,427.76001,160900
2021-04-26,428.890015,432.359985,428.679993,432.359985,432.359985,244100
2021-04-27,432.459991,433.429993,430.359985,432.140015,432.140015,216200
2021-04-28,432.200012,432.820007,426.880005,427.480011,427.480011,261400
2021-04-29,428.070007,430.140015,424.829987,426.279999,426.279999,231900
2021-04-30,426.609985,426.829987,421.730011,422.359985,422.359985,255800
2021-05-03,422.540009,426.299988,419.299988,420.359985,420.359985,234400
2021-05-04,420.98999,423.570007,418.529999,423.570007,423.570007,209000
2021-05-06,423.619995,426.290009,421.25,424.059998,424.059998,313800
2021-05-07,426.51001,429.940002,426,428.559998,428.559998,229100
2021-05-10,429.040009,436.730011,429.040009,435.630005,435.630005,255400
2021-05-11,434.140015,434.140015,427.209991,428.769989,428.769989,301800
2021-05-12,428.73999,428.959991,419.109985,421.859985,421.859985,295200
2021-05-13,419.600006,421.070007,414.279999,416.070007,416.070007,379100
2021-05-14,417.5,421.75,417.5,420.170013,420.170013,199300
2021-05-17,421.970001,423.190002,416.079987,418.269989,418.269989,207000
2021-05-18,418.279999,423.929993,418.279999,423.089996,423.089996,174900
2021-05-20,423.380005,423.380005,419.070007,421.679993,421.679993,181900
2021-05-21,423.119995,427.75,420.700012,422.079987,422.079987,196300
2021-05-24,421.920013,423.089996,419.380005,420.570007,420.570007,177700
2021-05-25,421.910004,424.829987,421.200012,424.350006,424.350006,176000
2021-05-26,424.459991,426.049988,422.549988,423.540009,423.540009,199300
2021-05-27,423.920013,424.380005,419.779999,423,423,311200
2021-05-28,423.880005,427.51001,423.579987,425.950012,425.950012,203200
2021-05-31,426.309998,428.179993,424.290009,427.910004,427.910004,230900
2021-06-01,428.079987,432.179993,426.940002,430.320007,430.320007,225700
2021-06-02,430.600006,433.059998,429.140015,430.149994,430.149994,292500
2021-06-03,430.200012,435.600006,430.200012,433.869995,433.869995,219800
2021-06-04,433.700012,433.700012,429.329987,432.220001,432.220001,290300
2021-06-07,432.820007,435.769989,430.76001,433.26001,433.26001,337900
2021-06-08,433.209991,435.019989,431.709991,432.880005,432.880005,323700
2021-06-09,432.350006,432.529999,428.160004,428.160004,428.160004,248500
2021-06-10,428.230011,430.869995,427.5,429.350006,429.350006,267100
2021-06-11,429.609985,433.420013,429.609985,432.779999,432.779999,328900
2021-06-14,432.700012,433.589996,431.279999,433.220001,433.220001,236300
2021-06-15,433.410004,434.98999,432.480011,434.130005,434.130005,336100
2021-06-16,434.190002,437.470001,433.880005,436.959991,436.959991,306900
2021-06-17,436.609985,436.630005,432.779999,434.730011,434.730011,200500
2021-06-18,434.820007,436.690002,434.390015,435.019989,435.019989,230200
2021-06-21,434.570007,434.570007,429.519989,431.459991,431.459991,242400
2021-06-22,432.100006,435.049988,432.100006,434.420013,434.420013,483800
2021-06-23,434.649994,437.369995,434.619995,436.730011,436.730011,372100
2021-06-24,437.540009,439.369995,436.959991,438.380005,438.380005,299700
2021-06-25,438.76001,442.309998,438.75,440.399994,440.399994,367200
2021-06-28,440.779999,441.540009,438.549988,439.980011,439.980011,237800
2021-06-29,440.480011,440.600006,436.170013,437.540009,437.540009,231800
2021-06-30,437.76001,440.399994,437.700012,438.839996,438.839996,167400
2021-07-01,439.01001,439.26001,435.799988,436.339996,436.339996,172600
2021-07-02,436.309998,438.070007,435.540009,436,436,197300
2021-07-05,436.529999,438.920013,436.529999,437.660004,437.660004,180200
2021-07-06,437.959991,440.679993,437.959991,439.5,439.5,194200
2021-07-07,439.290009,439.290009,435.779999,436.970001,436.970001,178300
2021-07-08,437.200012,438.559998,432.600006,432.630005,432.630005,216900
2021-07-09,431.640015,431.649994,424.26001,427.839996,427.839996,238800
2021-07-12,429.329987,432.019989,429.299988,431.279999,431.279999,135000
2021-07-13,432.390015,435.209991,432.359985,434.709991,434.709991,148600
2021-07-14,434.470001,434.570007,431.75,433.570007,433.570007,147000
2021-07-15,434.23999,436.850006,433.119995,436.76001,436.76001,152500
2021-07-16,436.23999,436.23999,432.850006,434.820007,434.820007,149500
2021-07-19,432.25,432.25,428.940002,429.890015,429.890015,152000
2021-07-20,427.140015,428.779999,425.98999,428.549988,428.549988,164000
2021-07-21,430.98999,431.290009,425.820007,426,426,212100
2021-07-22,428.75,431.929993,428.649994,431.380005,431.380005,182100
2021-07-23,431.75,433.230011,430.269989,431.549988,431.549988,173100
2021-07-26,433.140015,433.279999,427.459991,427.470001,427.470001,146200
2021-07-27,430.140015,431.149994,427.890015,428.220001,428.220001,142500
2021-07-28,427.299988,429.709991,425.339996,429.149994,429.149994,133000
2021-07-29,430.579987,431.190002,428.179993,429.48999,429.48999,112400
2021-07-30,428.119995,428.209991,423.910004,423.910004,423.910004,143600
2021-08-02,426.290009,426.850006,422.859985,426.790009,426.790009,117300
2021-08-03,426.649994,429.980011,426.420013,429.980011,429.980011,151100
2021-08-04,431.600006,436.709991,430.160004,436.049988,436.049988,166700
2021-08-05,436.459991,437.850006,434.23999,434.73999,434.73999,268000
2021-08-06,434.850006,436.609985,432.269989,433.290009,433.290009,143700
2021-08-09,431.570007,433.160004,430.049988,431.649994,431.649994,141000
2021-08-10,433.01001,433.109985,427.279999,428.559998,428.559998,174100
2021-08-11,427.160004,428.880005,424.299988,424.73999,424.73999,170700
2021-08-12,423.170013,425.529999,421.420013,422.380005,422.380005,251300
2021-08-13,421.380005,422.040009,413.640015,416.059998,416.059998,221100
2021-08-17,415.5,417.230011,410.309998,411.309998,411.309998,207900
2021-08-18,410.920013,415.380005,408.459991,413.359985,413.359985,184500
2021-08-19,410.839996,412.929993,404.910004,404.959991,404.959991,192900
2021-08-20,406.640015,408.350006,399.179993,400.779999,400.779999,197100
2021-08-23,404.320007,407.820007,401.630005,404.579987,404.579987,166000
2021-08-24,408.470001,412.940002,408.26001,412.480011,412.480011,165700
2021-08-25,414.01001,416.029999,410.630005,413.950012,413.950012,176200
2021-08-26,414.48999,415.73999,409.790009,410.380005,410.380005,174300
2021-08-27,408.630005,411.790009,406.809998,410.23999,410.23999,132400
2021-08-30,414.149994,414.850006,410.040009,411.5,411.5,145600
2021-08-31,411.690002,419.899994,409.670013,419.790009,419.790009,171000
2021-09-01,419.170013,421.309998,417.160004,419.920013,419.920013,151600
2021-09-02,419.190002,420.200012,414.98999,415.890015,415.890015,146900
2021-09-03,417.670013,419.779999,416.399994,419.220001,419.220001,147700
2021-09-06,418.98999,420.73999,417.850006,420.369995,420.369995,151600
2021-09-07,419.850006,419.880005,416.279999,417.799988,417.799988,134500
2021-09-08,416.350006,417.619995,413.339996,414.540009,414.540009,182500
2021-09-09,411.980011,413.640015,406.679993,407.279999,407.279999,189600
2021-09-10,407.98999,409.779999,405.98999,408.700012,408.700012,145000
2021-09-13,407.329987,410.869995,406.429993,409.700012,409.700012,152900
2021-09-14,411.059998,414.850006,410.980011,412.359985,412.359985,179800
2021-09-15,412.049988,414.609985,410.75,412.850006,412.850006,193200
2021-09-16,414.220001,414.679993,408.790009,409.220001,409.220001,166100
2021-09-17,408.899994,411.359985,407.070007,410.98999,410.98999,165800
2021-09-23,409.040009,410.920013,407.390015,410.459991,410.459991,164500
2021-09-24,412.01001,412.799988,409.089996,409.839996,409.839996,153800
2021-09-27,409.279999,412.720001,408.970001,410.970001,410.970001,153100
2021-09-28,410.73999,411.100006,405.790009,406.200012,406.200012,175600
2021-09-29,400.440002,402.279999,396.779999,400.089996,400.089996,180600
2021-09-30,399.410004,402.899994,397.980011,401.299988,401.299988,182800
2021-10-01,399.529999,400.519989,394.140015,394.790009,394.790009,155600
2021-10-05,391.950012,392.019989,384.920013,388.01001,388.01001,202500
2021-10-06,391.01001,392.369995,381.929993,381.929993,381.929993,229500
2021-10-07,385.869995,388.779999,384.589996,388.140015,388.140015,173700
2021-10-08,390.420013,390.700012,386.540009,387.420013,387.420013,150200
2021-10-12,386.269989,386.600006,379.079987,380.690002,380.690002,158600
2021-10-13,380.119995,385.720001,379.309998,384.100006,384.100006,154300
2021-10-14,387.390015,389.630005,386.480011,389.589996,389.589996,170100
2021-10-15,392.940002,394.579987,391.359985,393.190002,393.190002,170800
2021-10-18,393.390015,394.160004,389.73999,392.019989,392.019989,126700
2021-10-19,394.26001,395.920013,393.269989,395.410004,395.410004,113900
2021-10-20,397.480011,398.089996,393.600006,393.73999,393.73999,129200
2021-10-21,393.559998,395.51001,392.380005,393.179993,393.179993,136400
2021-10-22,392.820007,394.910004,391.540009,393.339996,393.339996,108300
2021-10-25,392.450012,395.98999,390.019989,395.01001,395.01001,152100
2021-10-26,397.75,399.670013,396.279999,399.070007,399.070007,135400
2021-10-27,398.309998,398.820007,394.410004,395.480011,395.480011,193900
2021-10-28,394.869995,397.790009,393.890015,393.890015,393.890015,180700
2021-10-29,396.079987,396.920013,387.820007,388.470001,388.470001,146500
2021-11-01,390.339996,391.649994,389.140015,389.809998,389.809998,121400
2021-11-02,392.179993,398.100006,392.179993,394.820007,394.820007,126800
2021-11-03,395.730011,395.850006,388.519989,389.480011,389.480011,137200
2021-11-04,393.160004,395.149994,390.75,391.540009,391.540009,185400
2021-11-05,394.649994,394.809998,387.660004,389.859985,389.859985,139100
2021-11-08,390.100006,390.709991,385.5,389.589996,389.589996,126100
2021-11-09,389.170013,393.130005,388.25,390.359985,390.359985,127600
2021-11-10,388.369995,390.359985,385.570007,386.23999,386.23999,117600
2021-11-11,383.839996,386.029999,382.570007,385.970001,385.970001,212900
2021-11-12,389.130005,391.769989,387.459991,390.380005,390.380005,166300
2021-11-15,393.359985,395.559998,392.160004,394.359985,394.359985,174900
2021-11-16,393.940002,396.48999,392.619995,394.070007,394.070007,134400
2021-11-17,394.880005,395.25,388.700012,389.440002,389.440002,146300
2021-11-18,388.859985,390,386.309998,387.440002,387.440002,130500
2021-11-19,387.970001,391.23999,387.309998,390.529999,390.529999,130800
2021-11-22,393.160004,399.880005,392.75,399.070007,399.070007,144700
2021-11-23,399.429993,399.519989,395.579987,396.440002,396.440002,124500
2021-11-24,397.880005,399.380005,393.269989,395.399994,395.399994,128300
2021-11-25,395.670013,395.730011,391.690002,391.929993,391.929993,117200
2021-11-26,390.609985,392.809998,384.190002,385.070007,385.070007,145800
2021-11-29,381.25,384.970001,379.269989,381.630005,381.630005,178600
2021-11-30,385.01001,386.339996,370.859985,373.23999,373.23999,258500
2021-12-01,376.450012,384.049988,373.609985,383.130005,383.130005,167600
2021-12-02,379.76001,389.640015,379.589996,389.640015,389.640015,151000
2021-12-03,388.209991,393.299988,386.420013,391.959991,391.959991,127800
2021-12-06,389.950012,394.399994,387.579987,392.850006,392.850006,124900
2021-12-07,392.880005,396.459991,391.290009,396.309998,396.309998,157000
2021-12-08,399.890015,402.339996,396.320007,397.269989,397.269989,140100
2021-12-09,398.190002,401.130005,396.929993,401.130005,401.130005,159100
2021-12-10,398.209991,399.119995,396.579987,397.970001,397.970001,92700
2021-12-13,399.380005,403.369995,396.829987,397.269989,397.269989,113300
2021-12-14,394.540009,397.019989,393.5,395.410004,395.410004,116500
2021-12-15,393.98999,395.76001,392.850006,395.660004,395.660004,88900
2021-12-16,398.929993,399.679993,395.190002,397.679993,397.679993,94100
2021-12-17,394.459991,399.019989,394.26001,398.959991,398.959991,134700
2021-12-20,396.420013,396.609985,390.920013,391.369995,391.369995,97300
2021-12-21,394.350006,395.279999,391.190002,393.950012,393.950012,106000
2021-12-22,396.820007,398.059998,394.769989,396.070007,396.070007,100300
2021-12-23,397.980011,398.359985,395.709991,398.149994,398.149994,105300
2021-12-24,399.720001,402.459991,399.660004,400.529999,400.529999,102500
2021-12-27,400.609985,401.070007,398.309998,398.609985,398.609985,103600
2021-12-28,399.559998,401.209991,397.23999,401.209991,401.209991,169700
2021-12-29,398.73999,399.160004,395.850006,396.720001,396.720001,169000
2021-12-30,397.130005,398.589996,393.890015,394.190002,394.190002,103900
2022-01-03,,,,395.51,,
2022-01-04,396.01001,396.709991,393.350006,395.399994,395.399994,117200
2022-01-05,394.910004,395.200012,387.559998,390.390015,390.390015,175500
2022-01-06,386.589996,390.51001,385.299988,386.220001,386.220001,152400
2022-01-07,388.299988,391.75,388.059998,390.850006,390.850006,114300
2022-01-10,389.679993,390.23999,384.790009,387.519989,387.519989,139100
2022-01-11,388.320007,390.429993,386.26001,388.970001,388.970001,133400
2022-01-12,392.290009,394.869995,391.959991,394.660004,394.660004,210100
2022-01-13,395.679993,395.929993,392.519989,393,393,151700
2022-01-14,389.660004,390.809998,386.25,387.450012,387.450012,146000
2022-01-17,387,387.329987,381.559998,383.809998,383.809998,135800
2022-01-18,385.070007,385.630005,379.790009,381.01001,381.01001,127900
2022-01-19,377.75,381.910004,376.73999,378.209991,378.209991,126200
2022-01-20,377.970001,380.450012,376.48999,380.390015,380.390015,114100
2022-01-21,376.73999,377.690002,373.350006,376.079987,376.079987,134200
2022-01-24,374.640015,375.450012,369.630005,371.299988,371.299988,112600
2022-01-25,370.299988,370.730011,359.850006,362.390015,362.390015,142200
2022-01-26,363.720001,365.309998,360.470001,360.829987,360.829987,109300
2022-01-27,360.829987,363.109985,348.549988,348.579987,348.579987,158300
2022-01-28,350.290009,358.839996,347.279999,357.980011,357.980011,147000
2022-02-03,364.070007,366.130005,361.600006,361.600006,361.600006,125500
2022-02-04,363.100006,366.790009,361.839996,366.339996,366.339996,109800
2022-02-07,365.399994,365.399994,359.589996,362.920013,362.920013,135500
2022-02-08,365.910004,367.320007,360.779999,363.480011,363.480011,133100
