,Date,Close,기사날짜,기사제목,EMA
884,2022-06-02,66700,2022.06.01,"[' 퀀텀닷  특허소송 본격 돌입 악재 드리운 삼성 QLED TV', '대한민국 반도체 영웅들  손현덕 칼럼 ', '기업 지배구조 의무공시 올 상장사 130개社 늘어', '  Let s 스타트업  지지큐컴퍼니  세계 최초 AI 게임코칭 선보여', ' 부음  이종임씨 별세 외', ' 부음  최병수씨 전 삼성전기 전무·전 동양전자공업 대표  별세 外', ' 반도체 빅2  역대급 실적  상장사 3분의 1은 마이너스 성장', ' 나홀로 지수방어  끝  동학개미 짐쌌다', ' 골프제국  일궈낸 골프존  시총 3兆 향해 굿샷 ', '1 2인 가구 60  육박 소형 주거용 오피스텔  인기 ', '5·18 참석  韓·美정상회담  친기업 행보 국민의힘  尹대통령이 선거 다해줬다 ']",66954
885,2022-06-03,66800,2022.06.02,"[' 상황 급박  삼성전자 위기대응 전담팀 신설', '이재용  이번엔 네덜란드 간다 반도체 장비 공급난 풀러', ' 비스포크 200만대 판매 일상의 동반자로 ', '연말도 아닌데 반도체임원 대거 쇄신 인사', '추경호  법인·상속세 개편  손경식  기업인 사면을 ', '與  지방권력 잡았지만  野大국회  협치 시험대', ' 코스닥 공시  제이티   에코프로비엠', ' 비스포크  삼성 냉장고 대세 모델로  이재승 삼성전자 사장', '삼성전자·네이버  이음5G’ 구축 손잡는다', '다음주 네덜란드 가는 이재용  반도체 EUV장비 직접 챙긴다', '재계  규제개혁·이재용 사면 요청  秋  법인세 감면  약속 추경호·경제단체장 첫 만남 ', ' fn사설  일자리는 쿠팡 같은 혁신기업에서 나온다', '삼성전자에 무슨 일이 반도체 임원 20여명 교체', '네덜란드 가는 이재용  반도체 EUV 장비부터 챙긴다', ' 비스포크 가전  공간·경험·시간의 확장 제공할 것 ', '삼성의  고졸 기술인재  사랑 2007년부터 기능대회 후원', '생활가전 새 전장  음식물처리기  SK매직 가세', ' 열정 있으면 문 열려있다  쿠팡·SPC 등 고졸 채용  드라이브 ', '손경식  이재용·신동빈 사면 적극 검토해 달라 ', '2만여명 몰려 대기줄 100m  제주도서 새벽 비행기 타고 왔어요 ', '윤석열 대통령  반도체·AI 맞춤형 고졸 인재 육성 ', '김동연  기본시리즈  이어갈 듯 유정복  인천 내항에 창업공간', '일본 소부장 산업의 현실']",66940
886,2022-06-07,65500,2022.06.06,"[' 포토  삼성전자  유럽서  빌트인 가전  전시', ' 中 저가공세엔 장사 없네  삼성도 30년만에 이 사업 접었다', '네이버 뉴스', '1천만원 있으면 뚝딱 디지털 가상인간의 대중화', '반도체 전공 겨우 年 400명 기업들 계약학과로 땜질 수혈', '기업 살리기 외친 尹정부 그래도 기업 속타는 이유는', ' 우리 소속 가수로 활동하세요  가상인간 전문 연예기획사도 등장  Digital  ', '삼성·LG  프리미엄 가전으로 유럽 빌트인 공략', ' 단독   삼성 연봉 4배 줄게  中  이번엔 스마트폰 인재 사냥  김경민의 적시타 ', '중국폰  가성비 로 세계시장 야금야금   삼성은 불안한 1위  경고등 켜진 휴대폰 산업 ', '11번가  삼성 시스템에어컨  이커머스 최초 판매', '서울시민들 평택 아파트 원정 투자  삼성 효과 노린다', '반도체·AI 대규모 투자 나섰지만 대기업  고질적 인력난 에 골머리', ' 한상춘의 국제경제 읽기  테슬라와 삼성전자 성장주인가  가치주인가', '삼성·LG 빌트인 가전  밀라노 간다', 'LG 인건비 65 ·한화 55 상승 高물가→高임금  악순환  시작', '임금發 인플레 1분기 대기업 월급 13  껑충', '기본급  묻고 더블로  달라는 현대차 노조 IT·전자업계는 두 자릿수 인상하며  백기 ']",66803
887,2022-06-08,65300,2022.06.07,"['진화한  비스포크 홈 으로 삼성 전세계 공략', '정운찬 전 총리  韓 민주주의 발전만큼 자본주의는 성장 못해 ', ' 충무로에서  테크기업들의 뼈아픈 소통 실패', '文사저 뿐아니라 기업앞 욕설·협박도 멈추게 집시법 바꾸라  사설 ', ' 잘 다녀오겠습니다  이재용 12일간 유럽行', '검찰 출신  사상 첫 금감원장 됐다 옵티머스 사태 재조명 될듯', '74년 靑시대 끝내고  취임 11일 만에 한미정상회담', '비실대는 증시  네마녀 심술 덮칠까', ' VIEW POINT  이건희 신경영선언 29주년 이재용의 勝於父', ' 北핵실험 대응  시험대 올라 尹정부가 떠안은 숙제는', ' 코스닥 공시  인크로스   아우딘퓨쳐스   씨아이에스 등', '삼성  비스포크 홈’ 본격 해외공략 나선다', 'JY  삼성  신경영 선언’ 29주년에 유럽행  글로벌 경영 속도  이재용 6개월만에 출장길 ', ' 갤Z 듀오’ 하반기 출격  애플·구글  빈 자리’ 집중 공략', '또 반도체 강연 주문한 尹  우수 인재 양성이 핵심 ', ' 갤럭시 언팩 처럼 삼성 가전  비스포크 홈  공개', ' 마누라·자식 빼고  그날 이재용  결연한 유럽출장', ' 6만전자 로 본 한국 기업의 딜레마  조일훈의  6만전자  탐색전 ', ' 586에 막혀 임원 승진 까마득한데  MZ에도 치이는 40대의 탄식', '이재용  네덜란드 ASML 찾은 까닭은', '삼성·SK·LG 40대 임원  10년새 절반 이상 줄었다', '현금 움켜쥔 한국 기업들  글로벌 인재·원천기술 투자에 올인해야  조일훈의  6만전자  탐색전 ', '0 8 만 대기업 임원 된다 더 좁아진  바늘구멍 ', ' 사설   떼법  시위·파업엔 무관용이 원칙이다']",66659
888,2022-06-09,65200,2022.06.08,"['中企 대학  기술 중매  성과내는 삼성 협력사 ESG 기술 역량도 지원', '블랙야크 디자인 입은 갤럭시워치 협업제품 15일 국내 출시', ' 단독  외부환경 변화 선제적 대응 삼성SDI  위기관리팀  신설', '코로나 앓고난 후 시총변화 2차전지·플랫폼株 대약진', '중국의 위협서 지켜줄 방패 대만  반도체공장 확 늘린다', '尹  MB 사면 속도조절  지금 언급할 문제 아냐 ', '연초 잘버티던 중소형주 한달새 수익률  뚝 ', ' 포토  10만대 돌파한 비스포크 큐커', ' 로봇 활용한 업무 자동화 혁신 경기 둔화 국면서 진가 나올 것 ', '삼성전자  협력사에 ESG 기술 지원한다', ' 테헤란로  삼성의 진짜 위기', ' 저출산·기후변화 등 인류에 닥친 문제 해결할 열쇠 AI  두려워말고 신중하게 이용   AI월드 2022 ', '테슬라에 카메라 모듈 공급  삼성전기 5  급등', ' fn사설  반도체 인재 양성  수도권정비법 개정이 필수', ' 단독  테슬라 카메라모듈 수주 삼성전기 5조 잭팟', ' 공부모임 서 복지정책 경청한 한덕수', ' KEDI30 ETF  ESG 새바람 일으켜 ']",66520
889,2022-06-10,63800,2022.06.09,"[' 단독  이재용·이영 의기투합  반도체 설계  키운다', '삼성證  이재현 골드만PIA대표 영입', '새벽배송만 하는 줄 알았는데 리조트 숙박권 파는 마켓컬리  왜 ', ' Industry Review  ESG시대 살아남기 기업  공급망 연합군  구축 절실', ' 사설  세계 경제 80년 만의 경착륙 경고  한국 총력전으로 대응을', ' 코스닥 공시  엑시콘   KT서브마린', '삼성  MS 손잡고 콘솔게임 진출  TV업계 최초', ' 너무 불안해   차이나 엑소더스  맨 앞줄에 선 한국기업', ' fn스트리트  일본 실내온도 28도', '애그플레이션에 대박난 사료주  엔데믹에 쪽박찬 제약주', ' 국가안보 영역 확대  경제안보 패키지 법안 서둘러야   제12회 국제지식재산보호 컨퍼런스 ', ' 밥은 먹고 다니냐  할머니의 카톡 갤럭시S가 만든 세상', ' 반도체 물류까지 막겠다  파업수위 높인 화물연대', ' 골드만 출신  이재현 전무  삼성증권 IB1 부문장으로', ' 쿠팡 주가 3배 레버리지  상품  英 증시 상장']",66261
890,2022-06-13,62100,2022.06.12,"['컴퓨터공학도 인재난 심각 정원 규제에 기업 자체양성', ' 산업계 4년 기다릴 수 있나 속성교육 절실 ', ' 17년전 낡은 세제 에 묶여 있는 해운사 법인세 딜레마', '조언자서 선수로 나선 경영인 전략적사고·관리능력 통했다  스페셜 리포트 ', '코스닥 시총 상위 10곳 유동비율 27   뚝 ', '외산폰 전쟁터 된 중저가 시장   점유율 1 부터 넘자 ', '가전도 배송지연  車는 로드탁송  발묶인 산업현장 곳곳 신음 화물연대 파업 피해 확산 ', '자율주행 핵심기술  ADAS’ 특허출원 활기', '삼성전자  5개大와 모바일 생태계 협력', ' 삼성家 3세  이재관 전 새한 부회장 별세', '고려대  현대자동차 계약학과 수시로 30명 첫 선발한다']",65865
891,2022-06-14,61900,2022.06.13,"['삼성전자  내주 글로벌회의 하반기 사업전략 집중 논의', '코스피 2500 간신히 턱걸이 韓증시 시총 하루 89조 증발했다', '추경호·손경식·베트남상의 회장 양국 정재계 인사들 경제협력 맞손', '셀코리아 외국인  희비  엇갈리는 업종 대표주', ' 알립니다  韓·베트남 수교 30년  함께 미래로', '올들어 16  뚝 아시아서 가장 약한 코스피', '베트남에  SKY 캠퍼스  설립 이보다 좋은 미래 투자는 없다', '수주 급증 반도체장비株  주가 볕드나', ' 국민주  삼성전자 연일 바닥뚫어    코스피 급락에 시총 톱100 와르르', '냉장고·와인셀러를 동시에  삼성 SW 업데이트', '이재용  獨서 BMW 회장과  배터리 회동 ', ' 곽인찬 칼럼  금융감독 칼  함부로 쓰지 마라', '기본기 탄탄한 갤Z플립4   주름 펴고  돌아온다', '악  사는 족족 급락 개미 곡소리', '인플레發 블랙먼데이 코스피 91P 폭락']",65487
892,2022-06-15,60700,2022.06.14,"['연일 신저가 쓰는 삼성전자 증권가  5만3000원 갈 수도 ', ' 필동정담  실리콘 동맹', '반도체학과 정원 늘려도 기업은  석박사가 필요해요 ', '개인 맞춤형 식단 처방하는 시대  식품업계 테슬라  나온다', '삼성전자 주가 추락해도  삼성전자 테마주는 살아남았다', '국무위원 이어 與도 반도체 공부   탁월한 반도체 인재 양성이 중요 ', '22학번 새내기주  하락장 속 선전 돋보이네', ' 오늘의 한경 글로벌마켓  RBC캐피털마켓  테슬라  경쟁자 따돌릴 것 ']",65031
893,2022-06-16,60900,2022.06.15,"['이재용 반도체 총력전 네덜란드 총리·ASML 경영진 만났다', '박진  외교부  경제안보 위해 과학기술사이버국 신설 검토 ', '외국인 9일째 셀코리아 코스피 2400선도  위태 ', ' 5만전자  코앞까지 온 삼성  증권가도  신중론  돌아섰다  추락하는 증시 ', '네덜란드 ASML 경영진 만난 이재용  EUV 장비 선점 나섰다  이재용 해외경영 광폭행보 ', '취업률 75    삼성 청년 SW아카데미’ 6기 수료', '증시 연저점  환율 연고점    美연준  공격적 긴축  여파  초긴축시대 길잃은 경제 ', '박정원 회장  반도체 승부수’  5년간 1조 쏟는다', ' 올해 수천만원 날려  개미들 눈물의 손절', '삼성전자 또 신저가  6만전자 도 위태롭다', ' 이젠 삼성이 EUV 쓸어가나  이재용에 긴장한 반도체社들', '이재용  반도체 장비 확보 총력전', '반년새 확 쪼그라든 실적 전망 조선은 적자전환  화학은 이익 23 하락', '두산 박정원의  반도체 승부   1조원 투자  글로벌 톱5로 육성 ', ' 오형규 칼럼   자고 나니 선진국 이라는 착각', '아이폰 속 신한카드  단말기에 갖다 대면 결제', 'AI·6G·UAM 국내 최고 IR 축제서  메가테크  한눈에', '라온테크  웨이퍼 이송로봇으로 글로벌 초격차 ', ' 알립니다  메가테크 기업 총출동 국내 최대 IR 열립니다']",64638
894,2022-06-17,59800,2022.06.16,"['반도체에 사활건 이재용 네덜란드 찍고 바로 날아간 곳은', '가전을 나답게 비스포크  내 마음에  착붙 ', ' 2022 상반기 히트상품  값싸고 좋은 제품은 옛말 비싸도 좋은 것에 꽂혔다', '삼성 비스포크 제트 봇 AI  3D 센서가 1㎝ 장애물도 파악 미세먼지 잡고 구석구석 쓱싹', '가전시장 인플레 한파 패널 재고 쌓인다', '코스피 제조업체  영업활동 현금흐름 70  줄어', '벨기에 아이멕 찾은 이재용  삼성의 미래 큰그림 그린다', '5G 가입 증가율 주춤하자 가성비폰 꺼내든 통신 3사', ' 단독  진격의 삼성SDI  테슬라 배터리  만든다', '명차 뼈대 만드는 신라ENG 내년 금형로봇 세계 첫 도입', ' 바닥 확인 안됐다  韓 증시  불안한 반등 ']",64177
895,2022-06-20,58700,2022.06.19,"['삼성전자 노조  영업익 25  성과급 달라 ', ' 단독  국힘   검수완박 반대  양향자에 반도체특위장 제안', '삼성DNA에 스피드 직원 평균 나이 30세  세계적 제약사 도약  톡톡  경영인 ', '유럽 출장 마치고 돌아온 이재용 출장 소감 질문에 이렇게 말했다', '물 ETF  하락장에도 성장한다는데 배경은 ', '이공계학생 감소 시작했는데 그나마 있던 인재도 해외로', '법인세 감면 최대 수혜는 반도체  삼성전자·SK하이닉스  2조 투자여력 생긴다', ' 단독  이재용  기술  기술  기술   삼성  3나노 전담팀 만든다  김경민의 적시타 ', '2025년  2나노 GAA 공정’ 양산  3년내 TSMC 잡는다  삼성 파운드리 승부수 ', '세대불문 단순 지수형 ETF에 베팅 늘어', '자이언트스텝에 짓밟힌 증시    美 스트레스테스트 결과 주목  주간 증시 전망 ', '대통령실  부산엑스포  유치 총력전', '코스피 악몽의 1주일 외국인  배당·정유株는 샀다', '이재용  시장 혼돈·불확실성 크다  최태원  경영시스템 확 바꿔야 ', '판카즈 아가르왈 태그하이브 대표  한국·인도 에듀테크 동시 공략하겠다 ', '푸틴 리스크 글로벌 금융社 순이익 37  날아갔다', ' 車 반도체  넥스트칩  21 22일 일반청약 삼성스팩6호도 출사표']",63655
896,2022-06-21,58500,2022.06.20,"[' 포토  삼성전자 고해상도 모니터 출시', ' IR52 장영실상  삼성전자  고속 인터페이스 내장 컨트롤러 칩 ', '이재용 돌아오자마자 전자사장단 8시간 마라톤 회의했다는데', '삼성디스플레이 10돌 기흥에 본사 짓는다', '반도체株 수요 급감에 러 규제 겹악재 韓증시 속수무책', ' 韓은 세계 혁신 기여국 K스타트업  유럽서 존재감 드러날 때 ', '낙폭과대주 대거 산 개인  17 5   눈물  통신·은행주 담은 외국인  7 7   선방 ', '이재용  기술격차  주문에  전자계열 CEO 8시간 마라톤 회의  삼성 사장단 긴급 회의 ', '외국인 지분율 50  깨진 삼성전자  주가 더 떨어지나', '삼성디스플레이  기흥에 신사옥', ' fn사설  기업 숨넘어가는데 정치권은 뒷짐지고 있나', '이재용  기술 강조  이틀 만에 삼성 사장단  비상경영  회의', ' 5만전자  도대체 바닥이 어디냐  외국인 투매에 연일 신저가', '삼성  얼마나 위기감 컸으면 전략회의 하루 前 난상토론', '외국인  반도체株 패닉셀 코스피 2400도 깨졌다', '크레버스·리드코프·HD현대  여름 보너스  주는 기업 사볼까']",63164
897,2022-06-22,57600,2022.06.21,"['삼성전자 차량용 픽셀LED  국제광융합엑스포서 대통령상', '삼성전자  삼성 현지공장 베트남수출 20  차지 R amp;D센터도 연내 완공', ' 시장을 주도 못하면 밀려난다 ', '삼성 DNA 심은 베트남 협력사 생산성 최대 90  뛰어  신바람 ', ' 매경 글로벌포럼  30년 우정 韓·베트남  이젠  팀VK 로 뛴다', ' 기자24시  기술·기술·기술 그래도 1등은 의대', '도녓호앙 외국인투자청장  베트남 정부  韓기업에 실질적 혜택 검토 ', '상장사 수주 공시금액 석달새 30  뚝 침체 신호탄 ', '주가 떨어지는데 실적 전망은 쑥 이례적 괴리 현상  과거엔 어땠나', '김덕희 프레인 신임 대표', '삼성  차량용 픽셀 LED 대통령상 수상', '삼성  4년만에 글로벌전략회의 기술·인재·위기대응 해법 모색', '3분기 D램값 최대 8  하락  반도체업계  비상등’', '갤럭시와  찰떡’인 캐릭터는   3개만 골라주세요', ' 시총 톱30  적정주가 괴리율 45  넘어섰다', '삼성전자  극도의 위기  총체적 난국  대응 방안 모색 나서', '복합위기 밀려오는데 勞  폭행·사업장 점거·파업  강경투쟁', ' 사설  기업 실적에도 경고등 투자·고용·소비 트리플 위기 온다']",62634
898,2022-06-23,57400,2022.06.22,"['삼성전자  GAA기반 3나노 반도체공정 세계 최초로 양산', '공매도 놀이터된 게임株 넥슨게임즈 이어 카겜까지', '국내 베트남 유학생 취업 선호 1위  삼성 ', 'K반도체 새엔진 용인 클러스터  내달 14일 착공', '코스피 6월악몽  12 77  빠졌다 14년만에 월간 최대 낙폭', '삼성전자  AI 선행 기술연구·인재 영입 사활  초격차 실현', '삼성  GAA기반 3나노 파운드리 양산', 'GAA 승부수 띄운 삼성   파운드리 초격차’로 TSMC 잡는다  한국  새 길에 서다 ', '코스피 66p 폭락  또 연저점', '개미들 시련의 계절  배당주로  여름 보너스 나 챙겨볼까', 'K 배터리  새판 짜기’    글로벌 완성차와 협력  해외시장 패권 노린다  한국  새 길에 서다 ', '포럼장 입구에  더세로  모니터    버추얼 아티스트 등 영상 눈길 제13회 퓨처ICT포럼 ', ' 충성 고객 만들자  삼성·현대차도 NFT 사업 속도', ' 가전 교체수요 끝난데다 지갑도 빠듯해져 누가 냉장고 사겠어요 ', ' 경쟁국 사활 거는데 정부는 뒷짐 반도체 생태계  40년전보다 열악 ', ' 법인세율 낮춰도 법인세수는 계속 늘어 ', ' 디지털 쪼가리  NFT의 반전', '인플레發 소비 부진 가전·반도체 직격탄', ' NFT  이젠 실용성에 무게 자동차·부동산·스포츠로 영토 확장 ', '美 증시 반등했는데 코스피는 또  지하실 로']",62136
899,2022-06-24,58400,2022.06.23,"['삼성 이미지센서도 초격차 픽셀 2억개로 화질 확 높여', '4년제 대학보다  반도체 전문대  갈래요', '반도체株 먹구름 목표주가도 이젠  7만전자 ', '삼성  베트남공장 50곳  스마트팩토리로 전환 돕겠다 ', '구자열의 민간외교  韓美 공급망 뭉치자 ', '문제를 찾고 해결하는 과정 인생살이가 곧 기업가정신', '담보부족 계좌 폭증 24일 증시 반대매매 주의', '페트병으로 만든 등산화 신고 건강한 지구와 함께해요', ' 5만전자’에 화들짝  삼성전자 목표가 낮추는 증권사들', '삼성  업계 최소 픽셀 2억 화소 이미지센서 공개', '반도체·IT·메타버스 잊어라   차·정·태  시대 온다  한국  새 길에 서다 ', '환율 13년만에 1300원 돌파 코스피 이틀째 연저점  환율 13년만에 1300원 돌파 ', '삼성전자  日 소니 맹추격  2억 화소  이미지센서 양산', ' 서울대 반도체 정원 1000명 늘어나면 삼성전자급 회사 두개 더 나올 수 있어 ', '유럽에 쫓기는 韓  반도체 특허 4위도  간당 ', ' 韓·美 공급망 협력  민간외교 나선 구자열']",61780
900,2022-06-27,58800,2022.06.26,"['삼성  스마트싱스  캠페인 다양한 전자기기를 하나로', '반도체 위기에 與野 힘모았다   양향자  반도체특위 위원장 수락', '올 상반기 상장사 10곳 중 8곳 주가하락', '삼성전자  스마트싱스 일상도감’ 캠페인', ' 퍼펙트스톰 온다   전자·車 직격탄  정유·조선  소나기   업종별 하반기 기상도 ', ' 컬래버’ 진심인 갤럭시   폰꾸族’ 마음도 잡았다', ' 강남시선  3高 시대  초격차기술·규제개혁이 답', '3高에 숨 넘어간다  산업계 비상체제 가동  하반기 경기복병  환율’ ', '삼성전자 스마트싱스 캠페인', 'ELS 조기상환  3분의 1 토막  원금 까먹은 상품 속출', '기업  장부상 이익 만 늘었다 외상·재고 증가에 실제론  돈 가뭄 ', '호재가 없다 기업 실적 하향  수출도  빨간불 ', '與 반도체 특위 위원장 맡은 양향자', ' 직장인 교육 기업  멀티캠퍼스  실적 대박', '기업  영업현금  악화 1년 새 10조 줄었다']",61496
901,2022-06-28,59400,2022.06.27,"['정의선 회장 장녀 결혼식에 재계 총출동', '카카오·셀트리온·LG생건 위기 속 더 돋보이는  錢의 힘 ', ' 막아야 산다  양자컴 해킹에 맞선  절대암호  경쟁  Digital  ', '尹 실리외교 한미일 회담선  안보  9개국 개별회담선  경제  집중', ' 매경시평  반도체 경쟁력을 어떻게 키울 것인가', ' 사설  양향자 반도체특위  글로벌 기술전쟁엔 여야가 없어야 한다', '현대차 5 7 ·삼성SDI 3 4  대형주가 이끈 반등', ' 분양 하이라이트  디오페라 서초 해링턴 타워  2룸 3베이 설계로 주거 최적화', '국산 AI반도체로 데이터센터 구축   차세대 반도체 시장 선점   AI반도체 초격차 투자 ', ' 미래 바꾸는 핵심기술  AI반도체 각축전  삼성·SK 이어 LG도 가세  AI반도체 초격차 투자 ', '정의선 회장 맏딸 결혼식  현대家 잔치에 재계 총출동', 'AI반도체 초격차 승부수 1조4천억 붓는다  AI반도체 초격차 투자 ', '코스피 2400선 회복했지만   아직 바닥 확인 이르다 ', '中企  전용요금제 만들어달라     산업계  연 1조4000억 부담 늘어   전기요금  kwh당 5원 인상 ', '내 아바타가 엘베타고 내리면  미국 사는 동료가 눈앞에서  굿모닝   한국  새 길에 서다 ', '아센디오 강재현 대표  2년간 투자 결실  엔터산업  빅플레이어’ 도약   fn이 만난 사람 ', 'AI반도체에 5년간 1조 투입', '정의선 장녀 결혼식에 이재용·최태원·구광모 등 재계  총출동 ', ' 싼 주식들 널렸다 단기반등 기대해 볼만 ', ' 12년 전부터 양자암호 연구 글로벌 보안 신시장 공략할 것 ', '돌아온 외국인 코스피 2400 탈환']",61296
902,2022-06-29,58000,2022.06.28,"['강원 경제부지사에 정광열 삼성전자 부사장', '안랩·와이브로·고혈압 신약 정진기賞에 기술발전史 고스란히', ' 일·휴가 같이 즐기는 부산의 매력 세계박람회 유치 자신있어 ', '증시 반등에 돌아온 기관 일주일새 2조3천억 순매수', ' COST ZERO  용기 제조업체 12억8천만원 비용절감', '200만대 팔린 삼성 무풍에어컨  또 한번 진화', '양향자  규제개혁·세액공제·인재양성 역점     국힘 반도체 특별위원회 출범', ' 차이나 톡  중국산 반도체 수입에 또 놀라지 않으려면', ' 천자 칼럼  양향자 의원의  소신 ']",60982
903,2022-06-30,57000,2022.06.29,"['중기부·삼성전자  팹리스 육성  맞손', '삼성전자  함께 성장하는 생태계 육성  협력사 넘어 일반中企도 지원', '삼성전자서 스마트공장 구축 지원받은  건우정공   중기인대회서 대통령 표창', '삼성 LG 창문에어컨 공세에도 굳건한 이 회사', '삼성디스플레이  獨사이노라 특허 인수', ' 위기속 상생경영  격랑 헤쳐나갈 돌파구는 친환경·상생·지속경영', '외국인·기관 쌍끌이 매도 코스피 2400 또 깨졌다', ' 사설  변덕·갑질로 투자막는 지자체  기업에 구애하는 외국을 보라', '삼성전자 팔고 셀트리온 사고  연기금에 쏠린 눈', '세계 제조업 재고 산더미 경기 침체 경고음', ' 차량·로봇·가전 5000억개 기기 연결 6G 통해 AI 세상 본격화 ', '영종도 카지노 건설 본궤도', ' 2030년 UAM 대중화 택시보다 싸게 탄다 ', '쿠팡·네이버 쇼핑몰 사기판매자  극성 ']",60603
904,2022-07-01,56200,2022.06.30,"['TSMC보다 빨랐다 삼성전자 3나노 세계 첫 양산', '테슬라 산 서학개미  삼성전자 산 동학개미 승자는', '3나노 반도체  AI·5G·자율차에 활용', ' 밀리면 끝장  파운드리 삼국지', '尹  네덜란드·폴란드·덴마크와 회담 원전·반도체·방산협력 시동', ' 단독  사이버보안 벤처  티오리  두나무 등서 200억 유치', '반도체·원전·신공항·전기차 尹  귀국비행기 타기 직전까지 광폭  경제외교 ', '5G 주파수 추가경매  LG유플 단독참여 가닥', '회사채 전통 강자 KB증권  주식 발행시장서도 1위', ' 부산 베스트브랜드  2030 월드엑스포·가덕도신공항 부산  글로벌 도시로  우뚝 ', '삼성전자  TSMC 잡을 신무기 장착  기술격차 반년 벌렸다  삼성 세계 첫 3나노 양산 ', '세계 첫 3나노 양산  삼성  파운드리 제패  시작됐다  삼성 세계 첫 3나노 양산 ', ' 기술 또 기술   결실 맺은 이재용의 초격차  삼성 세계 첫 3나노 양산 ', ' fn사설  삼성 3나노 파운드리 세계 첫 양산에 박수를', '6월  데스밸리 는 넘었는데  2차전지株  고비 또 온다', 'SK매직  스페셜 렌탈’서 삼성 비스포크 만나세요', 'TSMC 잡을 3나노 삼성이 한 발 빨랐다', '삼성  세계 첫 3나노 반도체 양산', ' 어슈런트  보험사업 다각화 강점 경기침체 와도 견고한 성장할 것 ']",60184
905,2022-07-04,57100,2022.07.03,"['SKT·삼성전자서비스·삼성생명  20년이상 연속 인증 1위', '글로벌 약세장에 박현주 회장이 던진 화두는', ' 포토  부산엑스포 유치 응원 나선 삼성', '2분기 들어 주가 급락하자  원금 손실  ELS 급증', ' 취업률 86  즉시 생산라인 투입 가능한 반도체 인재 키워요 ', '삼성전자 흔들릴 때 테슬라  와르르’  서학개미 탄식 더 컸다', '삼성전자  중국 매출 3년 만에 반등  반도체가 견인', ' 상장사 10곳 중 3곳 실적 악화될것   2분기 실적시즌  어닝쇼크’ 오나', '상장사 5곳중 3곳 주가전망 하향  먹구름 틈새 이차전지 맑음  하반기 업종별 증시 기상도 ', '경기침체 우려·수급불안 여전    주요지표 발표 앞두고 관망세  주간 증시 전망 ', '대구·경북권 대학  반도체 인력 양성  팔 걷었다', '탄소중립 딜레마 온실가스 배출 더 늘었다', '폭락장엔 장사없다 세계 500대 부호 재산 1800조원 증발', '탄소중립 비용  철강·화학·시멘트만 400조  생산감축 빼곤 답없다 ', '34세  완판 작가  캔버스에 펼쳐낸 색과 면의 아름다움']",59890
906,2022-07-05,57200,2022.07.04,"[' 포토  삼성전자  유명작가 작품 8K 화질로 즐기세요 ', '삼성  OLED 디스플레이 수율 85  중소형 패널매출 최고치', ' 도시바도 이겼다   외산 무덤  日점유율 10  넘은 LG OLED TV', '얼굴 맞댄 韓日재계  수출규제 풀고 CPTPP 가입 속도내야 ', 'SK  울상  롯데  안도  5대그룹 시총 180조 증발', '두산  반도체 후공정업체 사들인다', '실적발표 앞둔 삼성·LG전자   3고’에 발목', '자율주행 택시 타고 출근  로봇이 업무 브리핑하며 커피 서빙  한국  새 길에 서다 ', '허창수  한일 정상회담 조속히 열려야   민간경협 재개 기대  한일재계 3년만에 만남 ', 'K 조선  러 수주계약 줄해지  현대차는 현지공장 가동 불투명  러시아 리스크 확산 ', '4거래일 만에 반등한 삼성전자·SK하이닉스', '3년 만에 만난 韓日 재계  수출규제 풀어야 ', ' 日 창업 4년만에 운용자산 20배 가상자산업계 차기 유니콘 될 것 ', ' 포토  韓·日 경제인 한 자리에', '몸값 치솟는 경찰 기업들 영입 경쟁', '코스피 2300 간신히 지켰지만  2050까지 내려갈 수도 ', '자동차 부품사 대성엘텍  디에이치글로벌에 팔린다', ' 데스크 칼럼  스멀스멀 기어나오는 관치 기운']",59634
907,2022-07-06,56400,2022.07.05,"[' 포토   2030 부산엑스포  유치 발 벗고 나선 삼성전자', '이재용 부회장  日게이단렌 회장단과 연쇄 회동', ' 기자24시  반걸음 앞선 삼성3나노가 초격차 되려면', '360도 대형스크린이 순식간에 뉴욕에서 가을숲으로', ' 혁신·비용 충돌하는 기술 난제 MBSE가 강력한 돌파구 ', ' 사설  나토 정상들의 관심도 원전  반도체  배터리順', '삼성  네오 QLED 8K’  英매체 잇따라 호평', ' 경제 외교관 이재용  한일 민간 네트워크 복원 나섰다  이재용 부회장  日게이단렌 회동 ', '개미무덤 된 네카오  반짝 반등  그치나', '삼성 CEO들도 엑스포 유치 나섰다', '日게이단렌 회장단 만난 이재용  韓·日 관계 민간 외교관 역할 ', '이른 무더위에 에어컨  AS 대란  수리까지 3주 걸린다  정지은의 산업노트 ', '에스텍시스템  삼성 꼬리표 떼고 업계 1위 도약', '2분기 실적 시즌 비에이치·대한항공 등 추정치 상향 기업 노려라', '버튼 하나로 사막·숲·뉴욕 변신 현실처럼 생생한  가상 스튜디오 ']",59326
